HHID,PERSID,AGEGROUP,SEX,RELATIONSHIP,CARLICENCE,CARLICTYPE,MCLICENCE,MCLICTYPE,OTHERLICENCE,WORKSTATUS,ANZSCO_1-digit,ANZSCO_3-digit,INDUSTRY,STUDYING,ED_TYPE,MAINACT,STARTPLACE,ANYSTOPS,LASTLEFT,ASSISTAGE,ASSISTLTHC,ASSISTSTHC,ASSISTDISABILITY,ASSISTENGLISH,ASSISTOTHER,ASSISTANY,WFHDAY,WFHWEEK,WFHCORONA,NQSTADIUMATTEND,NQSTADIUMYEAR,NQSTADIUMEVENT,NQSTADIUMDRIVER,NQSTADIUMEVENTOTHER,NQSTADIUMPASSENGER,NQSTADIUMEVENTSHUTTLE,NQSTADIUMPUBLICBUS,NQSTADIUMUBERTAXI,NQSTADIUMBICYCLE,NQSTADIUMWALK,DEMOGWGT20,PERSWGT20
100075,100075/1001,14,male,spouse,TRUE,fullLicence,FALSE,,FALSE,longTermIllness,,,,,,Illness,home,TRUE,,,,,1,,,1,FALSE,,,0,,,,,,,,,,,1.185264945,29.98578072
100246,100246/1000,5,female,,TRUE,p1Licence,FALSE,,FALSE,workPartTime,4,431,accom,tertiaryFullTime,,Full-time TAFE/Uni,home,TRUE,,,,,,,,0,FALSE,0,0,1,2021,football,1,,,,,,,,1.7357862,43.91330719
100246,100246/1001,6,male,spouse,TRUE,fullLicence,FALSE,,FALSE,workFullTime,3,322,construction,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,1,2021,football,,,1,,,,,,1.402965784,35.49335098
100247,100247/1000,7,male,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,2,241,education,tertiaryFullTime,,Full-time Work,home,TRUE,,,,,,,,,FALSE,4,2,0,,,,,,,,,,,1.159203172,29.32644844
100247,100247/1001,7,female,spouse,TRUE,,FALSE,,FALSE,workFullTime,2,241,education,tertiaryFullTime,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,2,0,0,,,,,,,,,,,0.939867496,23.77751923
100254,100254/1000,8,male,,TRUE,fullLicence,FALSE,,FALSE,otherReason,,,,tertiaryFullTime,,Full-time TAFE/Uni,home,TRUE,,,,,,,,0,FALSE,,,1,2021,other_sporting,,,,,,,,1,1.012258768,25.6089325
100254,100254/1001,8,female,spouse,TRUE,fullLicence,FALSE,,FALSE,workFullTime,2,234,professional,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,1,2021,other_sporting,,,,,,,,1,1.084623694,27.43967819
100255,100255/1000,6,male,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,4,442,publicAdmin,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,1,2021,football,,,,,,,,1,1.402965784,32.51890945
100256,100256/1000,5,female,,TRUE,p2Licence,FALSE,,FALSE,workPartTime,6,621,accom,tertiaryFullTime,,Full-time TAFE/Uni,home,TRUE,,,,,,,,0,FALSE,0,0,1,2021,other_sporting,,,,,,,,1,1.7357862,40.23324966
100266,100266/1000,19,female,,FALSE,,FALSE,,FALSE,retired,,,,,,Retired,home,TRUE,,1,,,,,,1,FALSE,,,0,,,,,,,,,,,2.295059204,53.19646454
100267,100267/1000,13,female,,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.161857486,26.93033409
100272,100272/1000,7,female,,TRUE,fullLicence,FALSE,,FALSE,otherReason,,,,tertiaryFullTime,,Full-time TAFE/Uni,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.939867496,21.78489685
100273,100273/1000,7,male,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,3,351,accom,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.159203172,26.86881065
100276,100276/1000,14,male,,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.185264945,27.47288895
100282,100282/1000,9,female,,TRUE,fullLicence,FALSE,,FALSE,workPartTime,4,411,health,tertiaryPartTime,,Part-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,1,2021,football,,,1,,,,,,1.158914447,26.86211777
100285,100285/1000,7,male,,TRUE,fullLicence,FALSE,,FALSE,workPartTime,2,232,construction,tertiaryPartTime,,Part-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.159203172,29.32644844
100285,100285/1001,7,female,spouse,TRUE,fullLicence,FALSE,,FALSE,workFullTime,2,241,education,,,Full-time Work,home,TRUE,,,,,,,,,FALSE,0,0,0,,,,,,,,,,,0.939867496,23.77751923
100286,100286/1000,7,female,,TRUE,fullLicence,FALSE,,FALSE,otherReason,,,,,,Other Activity,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.939867496,28.61371994
100286,100286/1001,3,female,child,FALSE,,FALSE,,FALSE,,,,,primary,1,Primary School,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.951780617,28.976408
100286,100286/1002,2,female,child,FALSE,,FALSE,,FALSE,,,,,primary,1,Primary School,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.847001851,25.78647804
100287,100287/1000,15,female,,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.974782407,22.59417915
100289,100289/1000,14,female,,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.915881872,23.17071152
100289,100289/1001,12,female,spouse,TRUE,fullLicence,FALSE,,FALSE,workFullTime,4,423,health,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.232581019,31.18282127
100294,100294/1000,12,female,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,6,621,retail,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,1,2020,concert,,,1,,,1,,1,1.232581019,37.52521133
100294,100294/1001,7,female,child,TRUE,fullLicence,FALSE,,FALSE,workFullTime,,,admin,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,1,2020,concert,,,1,,,1,,1,0.939867496,28.61371994
100294,100294/1002,2,female,relative,FALSE,,FALSE,,FALSE,,,,,primary,1,Primary School,home,TRUE,,1,,,,,,1,FALSE,,,0,,,,,,,,,,,0.847001851,25.78647804
100302,100302/1000,6,female,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,6,621,retail,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.321639419,30.63387108
100305,100305/1000,12,male,,TRUE,fullLicence,FALSE,,TRUE,workFullTime,5,591,manufacturing,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,1,2020,opening_event,,official opening,1,,,,,,1.380715489,34.93044662
100305,100305/1001,12,female,spouse,TRUE,fullLicence,FALSE,,FALSE,workFullTime,5,591,manufacturing,,,Full-time Work,home,FALSE,6/1/2021 0:00,,,,,,,0,TRUE,3,3,1,2020,opening_event,,opening event,1,,,,,,1.232581019,31.18282127
100326,100326/1000,5,female,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,2,241,education,tertiaryPartTime,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,1,2021,football,,,,,,,,1,1.7357862,40.23324966
100328,100328/1000,5,female,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,6,621,accom,tertiaryPartTime,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,1,2021,football,,,,,,,,1,1.7357862,43.91330719
100328,100328/1001,5,male,nonFamily,TRUE,fullLicence,FALSE,,FALSE,workFullTime,6,621,retail,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,1,2021,football,,,,,,,,1,1.817915916,45.99109268
100332,100332/1000,12,female,,FALSE,,FALSE,,FALSE,retired,,,,,,Retired,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.232581019,28.5696125
100341,100341/1000,8,female,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,5,500,admin,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.084623694,41.34550476
100341,100341/1001,4,female,child,TRUE,learnersPermit,FALSE,,FALSE,otherReason,,,,secondary,1,Secondary School,home,TRUE,,1,,,,,,1,FALSE,,,0,,,,,,,,,,,1.067540169,40.69428635
100341,100341/1002,4,female,child,FALSE,,FALSE,,FALSE,,,,,secondary,1,Secondary School,home,TRUE,,1,,,,,,1,FALSE,,,0,,,,,,,,,,,1.067540169,40.69428635
100341,100341/1003,3,female,child,FALSE,,FALSE,,FALSE,,,,,secondary,1,Secondary School,home,TRUE,,1,,,,,,1,FALSE,,,0,,,,,,,,,,,0.951780617,36.28157043
100345,100345/1000,5,male,,FALSE,,FALSE,,FALSE,otherReason,,,,,,Other Activity,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.817915916,42.13690948
100349,100349/1000,16,female,,FALSE,,FALSE,,FALSE,retired,,,,,,Retired,home,FALSE,6/1/2021 0:00,1,,,,,,1,FALSE,,,0,,,,,,,,,,,1.178149343,27.3079586
100354,100354/1000,7,male,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,6,610,retail,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.159203172,29.32644844
100354,100354/1001,7,female,spouse,TRUE,fullLicence,FALSE,,FALSE,workFullTime,2,222,professional,,,Full-time Work,home,FALSE,6/2/2021 0:00,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,0.939867496,23.77751923
100355,100355/1000,5,male,,TRUE,p1Licence,FALSE,,FALSE,otherReason,,,,,,Other Activity,home,FALSE,6/1/2021 0:00,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.817915916,42.13690948
100362,100362/1000,12,female,,TRUE,fullLicence,FALSE,,FALSE,volunteer,,,,,,Volunteer/Carer,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.232581019,31.18282127
100362,100362/1001,12,male,spouse,TRUE,fullLicence,TRUE,,TRUE,workFullTime,5,591,transport,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.380715489,34.93044662
100405,100405/1000,13,male,,TRUE,fullLicence,FALSE,,TRUE,workFullTime,1,133,construction,,,Full-time Work,home,TRUE,,,,,,,,0,TRUE,6,3,0,,,,,,,,,,,0.914224029,23.12877083
100405,100405/1001,10,female,spouse,FALSE,,FALSE,,FALSE,otherReason,,,,,,Other Activity,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.120332479,28.34306717
100408,100408/1000,8,female,,TRUE,learnersPermit,FALSE,,FALSE,workFullTime,,,health,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.084623694,25.14015579
100411,100411/1000,7,female,,TRUE,fullLicence,FALSE,,FALSE,carer,,,,,,Volunteer/Carer,home,TRUE,,,,,,,,0,FALSE,,,1,2021,football,1,,,,,,,,0.939867496,28.61371994
100411,100411/1001,1,female,child,TRUE,fullLicence,FALSE,,FALSE,carer,,,,childcare,,Childcare/Kindergarten,,TRUE,,1,,,,,,1,FALSE,,,,,,,,,,,,,,1.426358938,43.42466736
100411,100411/1002,13,male,parent,TRUE,fullLicence,FALSE,,FALSE,longTermIllness,,,,,,Illness,home,TRUE,,,,,,,,0,FALSE,,,1,2021,football,,,1,,,,,,0.914224029,27.83301926
100412,100412/1000,8,female,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,2,200,it,,,Full-time Work,home,FALSE,6/6/2021 0:00,,,,,,,0,TRUE,5,0,0,,,,,,,,,,,1.084623694,27.43967819
100412,100412/1001,7,male,spouse,TRUE,fullLicence,FALSE,,FALSE,workFullTime,6,621,retail,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.159203172,29.32644844
100413,100413/1000,7,male,,TRUE,fullLicence,FALSE,,TRUE,workFullTime,3,362,agriculture,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,1,2021,football,,,1,,,,,1,1.159203172,35.2912674
100413,100413/1001,6,female,spouse,FALSE,,TRUE,fullLicence,FALSE,carer,,,,,,Volunteer/Carer,home,TRUE,,,,,,,,0,FALSE,,,1,2021,football,,,1,,,,,1,1.321639419,40.23654175
100413,100413/1003,1,female,child,FALSE,,FALSE,,FALSE,,,,,,,,,TRUE,,1,,,,,,1,FALSE,,,,,,,,,,,,,,1.426358938,43.42466736
100415,100415/1000,7,male,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,4,442,publicAdmin,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.159203172,44.18844986
100415,100415/1001,7,female,spouse,TRUE,fullLicence,FALSE,,FALSE,carer,,,,,,Volunteer/Carer,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.939867496,35.82744598
100415,100415/1002,2,female,child,FALSE,,FALSE,,FALSE,,,,,primary,2,Primary School,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.847001851,32.28743744
100415,100415/1003,1,female,child,FALSE,,FALSE,,FALSE,,,,,childcare,,Childcare/Kindergarten,,TRUE,,,,,,,,0,FALSE,,,,,,,,,,,,,,1.426358938,54.37234116
100417,100417/1000,17,female,,FALSE,,FALSE,,FALSE,retired,,,,,,Retired,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.508968353,34.97591019
100419,100419/1000,14,male,,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.185264945,27.47288895
100422,100422/1000,10,female,,TRUE,fullLicence,FALSE,,FALSE,carer,,,,,,Volunteer/Carer,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.120332479,57.25529861
100422,100422/1001,4,female,child,FALSE,,FALSE,,FALSE,otherReason,,,,secondary,2,Secondary School,home,TRUE,,1,,,,,,1,FALSE,,,0,,,,,,,,,,,1.067540169,54.55731583
100422,100422/1002,4,male,child,FALSE,,FALSE,,FALSE,otherReason,,,,secondary,2,Secondary School,home,TRUE,,1,,,,,,1,FALSE,,,0,,,,,,,,,,,1.366201878,69.82061005
100422,100422/1003,3,male,child,FALSE,,FALSE,,FALSE,,,,,primary,1,Primary School,home,TRUE,,1,,,,,,1,FALSE,,,0,,,,,,,,,,,0.927163005,47.38325119
100422,100422/1004,3,female,child,FALSE,,FALSE,,FALSE,,,,,primary,1,Primary School,home,TRUE,,1,,,,,,1,FALSE,,,0,,,,,,,,,,,0.951780617,48.64134979
100429,100429/1000,10,female,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,4,422,education,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,1,2021,football,,,1,,,,,1,1.120332479,57.25529861
100429,100429/1001,11,male,spouse,TRUE,fullLicence,FALSE,,FALSE,workFullTime,3,300,mining,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,1,2021,football,1,,,,,,,1,1.209921598,61.83380508
100429,100429/1002,4,female,child,TRUE,learnersPermit,FALSE,,FALSE,otherReason,,,,secondary,2,Secondary School,home,TRUE,,1,,,,,,1,FALSE,,,1,2021,football,,,1,,,,,,1.067540169,54.55731583
100429,100429/1003,4,male,child,FALSE,,FALSE,,FALSE,otherReason,,,,secondary,-1,Secondary School,home,TRUE,,1,,,,,,1,FALSE,,,1,2021,football,,,1,,,,,1,1.366201878,69.82061005
100429,100429/1004,3,female,child,FALSE,,FALSE,,FALSE,,,,,primary,2,Primary School,home,TRUE,,1,,,,,,1,FALSE,,,1,2021,football,,,1,,,,,1,0.951780617,48.64134979
100434,100434/1000,12,female,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,4,423,health,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.232581019,28.5696125
100436,100436/1000,6,male,,TRUE,fullLicence,FALSE,,TRUE,workFullTime,3,341,utilities,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.402965784,35.49335098
100436,100436/1001,6,female,spouse,TRUE,fullLicence,FALSE,,FALSE,workPartTime,5,552,financial,,,Part-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.321639419,33.4358902
100437,100437/1000,5,male,,FALSE,,FALSE,,FALSE,longTermIllness,,,,,,Illness,home,FALSE,6/3/2021 0:00,,,,1,,,1,FALSE,,,0,,,,,,,,,,,1.817915916,42.13690948
100438,100438/1000,13,male,,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,TRUE,,,,,,,,0,FALSE,,,1,2021,football,,,,,,,,1,0.914224029,23.12877083
100438,100438/1001,13,female,spouse,TRUE,fullLicence,FALSE,,FALSE,workFullTime,5,512,realEstate,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,1,2021,football,1,,,,,,,1,1.161857486,29.39360046
100439,100439/1000,15,male,,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,TRUE,,,,,,,,0,FALSE,,,1,2021,football,,,,,,1,,,0.901973128,22.81883812
100439,100439/1001,15,female,spouse,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.974782407,24.66082573
100440,100440/1000,11,female,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,3,392,retail,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,,1,2021,concert,,,1,,,,,1,1.192860126,30.17792892
100440,100440/1001,16,male,spouse,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.156279922,29.25249481
100447,100447/1000,6,male,,TRUE,fullLicence,FALSE,,FALSE,otherReason,,,,tertiaryFullTime,,Full-time TAFE/Uni,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.402965784,35.49335098
100447,100447/1001,6,female,nonFamily,TRUE,fullLicence,FALSE,,TRUE,otherReason,,,,tertiaryFullTime,,Full-time TAFE/Uni,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.321639419,33.4358902
100448,100448/1000,5,male,,TRUE,p1Licence,FALSE,,FALSE,otherReason,,,,tertiaryFullTime,,Full-time TAFE/Uni,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.817915916,55.34539413
100448,100448/1001,5,male,nonFamily,TRUE,p2Licence,FALSE,,FALSE,otherReason,,,,tertiaryFullTime,,Full-time TAFE/Uni,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.817915916,55.34539413
100448,100448/1002,5,female,nonFamily,TRUE,p2Licence,FALSE,,FALSE,otherReason,,,,tertiaryFullTime,,Full-time TAFE/Uni,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.7357862,52.84500122
100449,100449/1000,15,male,,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.901973128,22.81883812
100449,100449/1001,15,female,spouse,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,TRUE,,,1,,,,,1,FALSE,,,0,,,,,,,,,,,0.974782407,24.66082573
100451,100451/1000,9,female,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,3,393,wholesale,,,Full-time Work,home,TRUE,,,,,,,,0,TRUE,4,4,0,,,,,,,,,,,1.158914447,35.28247452
100451,100451/1001,9,male,spouse,TRUE,fullLicence,FALSE,,TRUE,workFullTime,3,321,professional,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.22006011,37.14402008
100451,100451/1002,5,female,child,TRUE,p2Licence,FALSE,,FALSE,workPartTime,6,631,retail,,,Part-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.7357862,52.84500122
100452,100452/1000,13,male,,TRUE,fullLicence,FALSE,,TRUE,workFullTime,3,362,agriculture,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,0.914224029,21.19051552
100453,100453/1000,11,male,,TRUE,,FALSE,fullLicence,TRUE,workFullTime,3,333,construction,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.209921598,30.60956383
100453,100453/1001,11,female,spouse,TRUE,fullLicence,FALSE,,FALSE,otherReason,,,,,,Other Activity,home,FALSE,6/10/2021 0:00,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.192860126,30.17792892
100455,100455/1000,8,female,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,2,225,wholesale,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,2,3,0,,,,,,,,,,,1.084623694,25.14015579
100459,100459/1000,6,female,,TRUE,fullLicence,FALSE,,FALSE,otherReason,,,,,,Other Activity,home,TRUE,,,,,,,,0,FALSE,,,,,,,,,,,,,,1.321639419,50.38046646
100459,100459/1001,7,male,spouse,TRUE,fullLicence,FALSE,,TRUE,workFullTime,2,253,health,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,,,,,,,,,,,,,,1.159203172,44.18844986
100459,100459/1002,1,female,child,FALSE,,FALSE,,FALSE,,,,,childcare,,Childcare/Kindergarten,,TRUE,,1,,,,,,1,FALSE,,,,,,,,,,,,,,1.426358938,54.37234116
100459,100459/1003,1,female,child,FALSE,,FALSE,,FALSE,,,,,,,,,TRUE,,1,,,,,,1,FALSE,,,,,,,,,,,,,,1.426358938,54.37234116
100461,100461/1000,6,female,,TRUE,fullLicence,FALSE,,FALSE,otherReason,,,,tertiaryFullTime,,Full-time TAFE/Uni,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.321639419,30.63387108
100462,100462/1000,8,male,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,1,100,it,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,2,0,,,,,,,,,,,1.012258768,23.4628315
100467,100467/1000,8,male,,TRUE,,FALSE,,FALSE,workFullTime,2,254,health,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,,,,,,,,,,,,,,1.012258768,30.81762886
100467,100467/1001,7,female,spouse,TRUE,,FALSE,,FALSE,otherReason,,,,,,Other Activity,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.939867496,28.61371994
100467,100467/1002,1,male,child,FALSE,,FALSE,,FALSE,,,,,other,,Other Education,,TRUE,,,,,,,,0,FALSE,,,,,,,,,,,,,,1.487790585,45.29491806
100479,100479/1000,9,male,,TRUE,,FALSE,,TRUE,workFullTime,7,721,construction,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,1,2021,football,1,,,,,,,,1.22006011,28.27939415
100481,100481/1000,15,male,,FALSE,,FALSE,,FALSE,retired,,,,,,Retired,home,FALSE,6/4/2021 0:00,,1,,1,,,1,FALSE,,,0,,,,,,,,,,,0.901973128,20.90655518
100484,100484/1000,13,male,,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,TRUE,,,,,,,,0,FALSE,,,1,2020,concert,,,,1,,,,,0.914224029,23.12877083
100484,100484/1001,14,female,spouse,TRUE,,FALSE,,FALSE,retired,,,,,,Retired,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.915881872,23.17071152
100533,100533/1000,16,male,,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.156279922,26.801054
100536,100536/1000,14,male,,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,TRUE,,,,,,,,,FALSE,,,0,,,,,,,,,,,1.185264945,29.98578072
100536,100536/1001,14,female,spouse,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.915881872,23.17071152
100537,100537/1000,15,male,,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,FALSE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.901973128,22.81883812
100537,100537/1001,15,female,spouse,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,FALSE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.974782407,24.66082573
100538,100538/1000,11,male,,TRUE,fullLicence,FALSE,,FALSE,longTermIllness,,,,,,Illness,home,TRUE,,,,,,,,,FALSE,,,0,,,,,,,,,,,1.209921598,46.12182236
100538,100538/1001,5,male,child,TRUE,fullLicence,FALSE,,FALSE,workFullTime,7,733,other,,,Full-time Work,home,TRUE,,,,,,,,,FALSE,0,0,0,,,,,,,,,,,1.817915916,69.29837036
100538,100538/1002,5,male,child,TRUE,fullLicence,FALSE,,FALSE,otherReason,,,,,,Other Activity,home,FALSE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.817915916,69.29837036
100538,100538/1003,4,female,child,TRUE,learnersPermit,FALSE,,FALSE,otherReason,,,,,,Other Activity,home,TRUE,,,,,,,1,1,FALSE,,,0,,,,,,,,,,,1.067540169,40.69428635
100539,100539/1000,5,female,,TRUE,fullLicence,FALSE,,FALSE,otherReason,,,,tertiaryPartTime,,Part-time TAFE/Uni,home,TRUE,,,,,,,,0,FALSE,,,1,2021,football,1,,,,,,,,1.7357862,88.70845032
100539,100539/1001,5,male,spouse,FALSE,,TRUE,fullLicence,FALSE,workFullTime,6,600,retail,,,Full-time Work,travelling,FALSE,,,,,,,,,FALSE,,,1,2021,football,,,1,,,,,,1.817915916,92.90573883
100539,100539/1002,4,female,relative,FALSE,,FALSE,,TRUE,otherReason,,,,secondary,1,Secondary School,home,TRUE,,,,,,,1,1,FALSE,,,1,2021,football,,,1,,,,,,1.067540169,54.55731583
100539,100539/1003,3,male,relative,FALSE,,FALSE,,FALSE,,,,,primary,1,Primary School,home,TRUE,,1,,,,,,1,FALSE,,,1,2021,football,,,1,,,,,,0.927163005,47.38325119
100539,100539/1004,2,female,relative,FALSE,,FALSE,,FALSE,,,,,primary,1,Primary School,home,TRUE,,1,,,,,,1,FALSE,,,1,2021,football,,,1,,,,,,0.847001851,43.28656387
100541,100541/1000,10,female,,TRUE,fullLicence,FALSE,,FALSE,otherReason,,,,,,Other Activity,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.120332479,34.10787201
100541,100541/1001,10,male,spouse,TRUE,fullLicence,FALSE,,FALSE,workFullTime,3,323,mining,,,Full-time Work,home,TRUE,,,,,,,,0,TRUE,0,0,0,,,,,,,,,,,1.195128918,36.38500595
100541,100541/1002,6,female,child,TRUE,fullLicence,FALSE,,FALSE,longTermIllness,,,,,,Illness,home,TRUE,,,,,1,,,1,FALSE,,,0,,,,,,,,,,,1.321639419,40.23654175
100542,100542/1000,5,female,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,4,423,health,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,1,2021,football,,,1,,,,,,1.7357862,66.16761017
100542,100542/1001,5,male,spouse,TRUE,fullLicence,FALSE,,FALSE,workFullTime,3,322,other,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,1,2021,football,,,1,,,,,,1.817915916,69.29837036
100542,100542/1002,5,male,nonFamily,TRUE,fullLicence,FALSE,,FALSE,workFullTime,3,341,other,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,1,2021,football,,,1,,,,,,1.817915916,69.29837036
