HHID,HHSIZE,BIKES,HHVEH,EBIKES,ESCOOTER,DWELLTYPE,SURVEYWEEK,STRATA_LGA,TRAVDATE,TRAVMONTH,TRAVYEAR,TRAVDOW,HOME_SA1_2021,HHWGT_20
99647,1,0,1,0,0,,18,11,4,5,2021,2,31802147409,23.17869001
99649,2,2,2,0,0,,18,11,4,5,2021,2,31802147409,25.29879984
99652,3,1,2,0,0,,18,11,5,5,2021,3,31802147409,30.44441848
99662,1,0,1,0,0,,18,11,7,5,2021,5,31802147409,23.17869001
99663,4,2,2,0,0,,18,11,6,5,2021,4,31802147409,38.1196772
99670,3,3,3,1,0,,18,11,7,5,2021,5,31802147409,30.44441848
99674,2,2,2,0,0,,18,11,4,5,2021,2,31802147409,25.29879984
99675,1,1,1,0,0,,18,11,5,5,2021,3,31802147409,23.17869001
99679,1,0,0,0,0,,18,11,6,5,2021,4,31802147409,23.17869001
99681,1,0,1,0,0,,18,11,4,5,2021,2,31802147409,23.17869001
99684,2,2,2,0,0,Separate house,18,11,4,5,2021,2,31802148809,25.29879984
99685,1,0,2,0,0,Separate house,18,11,4,5,2021,2,31802148809,23.17869001
99689,6,0,4,0,0,Separate house,18,11,4,5,2021,2,31802148809,51.10563103
99697,3,1,3,1,0,,18,11,4,5,2021,2,31802147505,30.44441848
99699,1,1,1,0,1,,18,11,4,5,2021,2,31802147505,23.17869001
99700,2,1,2,1,1,,18,11,4,5,2021,2,31802147505,25.29879984
99701,3,0,2,0,0,,18,11,5,5,2021,3,31802147505,30.44441848
99702,2,1,1,0,1,,18,11,6,5,2021,4,31802147505,25.29879984
99707,1,0,0,1,1,,18,11,4,5,2021,2,31802147505,23.17869001
99716,4,2,4,0,0,Separate house,18,11,5,5,2021,3,31802148402,38.1196772
99724,2,0,1,0,0,Separate house,18,11,4,5,2021,2,31802148402,25.29879984
99727,2,0,2,0,0,Separate house,18,11,7,5,2021,5,31802148402,25.29879984
99772,2,0,2,0,0,,18,11,6,5,2021,4,31802149118,25.29879984
99776,2,2,2,0,0,Separate house,19,11,12,5,2021,3,31802146709,25.29879984
99778,2,0,2,0,0,Separate house,19,11,12,5,2021,3,31802148620,25.29879984
99780,1,2,2,0,0,Separate house,19,11,11,5,2021,2,31802148620,23.17869001
99785,4,2,2,0,0,Separate house,19,11,14,5,2021,5,31802148620,38.1196772
99787,1,0,2,0,0,Separate house,19,11,13,5,2021,4,31802148620,23.17869001
99789,1,0,1,0,0,Separate house,19,11,13,5,2021,4,31802148620,23.17869001
99794,3,0,3,0,0,Separate house,19,11,14,5,2021,5,31802148620,30.44441848
99798,4,2,2,0,0,Separate house,19,11,10,5,2021,1,31802148620,38.1196772
99801,2,0,2,0,0,Separate house,19,11,14,5,2021,5,31802148620,25.29879984
99802,1,0,1,0,0,Separate house,19,11,14,5,2021,5,31802148620,23.17869001
99805,2,0,1,0,0,Separate house,19,11,11,5,2021,2,31802148620,25.29879984
99814,3,1,2,0,0,Separate house,19,11,10,5,2021,1,31802147209,30.44441848
99815,1,0,2,0,0,Separate house,19,11,10,5,2021,1,31802147209,23.17869001
99816,3,0,1,0,0,Separate house,19,11,14,5,2021,5,31802147209,30.44441848
99819,1,0,0,0,0,Separate house,19,11,14,5,2021,5,31802147209,23.17869001
99821,2,0,1,0,0,Separate house,19,11,13,5,2021,4,31802147209,25.29879984
99823,4,0,4,0,0,Separate house,19,11,14,5,2021,5,31802148024,38.1196772
99826,1,0,0,0,0,Separate house,19,11,10,5,2021,1,31802147209,23.17869001
99832,2,0,2,0,0,Separate house,19,11,14,5,2021,5,31802148024,25.29879984
99840,4,4,4,0,0,Separate house,19,11,10,5,2021,1,31802148024,38.1196772
99845,2,0,2,0,0,Separate house,19,11,13,5,2021,4,31802148024,25.29879984
99855,1,0,3,0,0,Separate house,19,11,14,5,2021,5,31802148024,23.17869001
99858,2,0,2,0,0,,19,11,13,5,2021,4,31802148024,25.29879984
99860,1,0,1,0,0,Separate house,19,11,11,5,2021,2,31802148024,23.17869001
99912,2,0,2,0,0,,20,11,20,5,2021,4,31802146823,25.29879984
99913,2,0,2,0,0,Separate house,20,11,17,5,2021,1,31802148611,25.29879984
99914,5,1,2,0,0,Separate house,20,11,19,5,2021,3,31802148611,51.10563103
99915,1,0,1,0,0,Separate house,20,11,17,5,2021,1,31802148611,23.17869001
99916,1,0,0,0,0,Separate house,20,11,19,5,2021,3,31802148611,23.17869001
99918,1,1,1,0,0,Separate house,20,11,20,5,2021,4,31802148611,23.17869001
99919,2,0,2,0,0,Separate house,20,11,19,5,2021,3,31802148611,25.29879984
99921,3,2,1,0,0,Separate house,20,11,18,5,2021,2,31802148611,30.44441848
99926,1,0,0,0,0,Separate house,20,11,18,5,2021,2,31802148611,23.17869001
99927,1,0,1,0,0,,20,11,19,5,2021,3,31802148611,23.17869001
99943,2,1,2,0,0,,20,11,18,5,2021,2,31802147216,25.29879984
99946,1,0,1,0,0,Separate house,20,11,17,5,2021,1,31802147506,23.17869001
99950,5,0,0,0,0,Separate house,20,11,17,5,2021,1,31802147506,51.10563103
99951,1,0,1,0,0,"Semi-detached house, terrace house, townhouse, etc.",20,11,20,5,2021,4,31802147506,23.17869001
99955,1,1,1,0,0,Separate house,20,11,19,5,2021,3,31802147506,23.17869001
99956,4,4,2,1,0,Separate house,20,11,17,5,2021,1,31802147506,38.1196772
99960,3,0,2,0,0,Separate house,20,11,21,5,2021,5,31802147506,30.44441848
99962,3,2,2,0,0,Separate house,20,11,18,5,2021,2,31802147506,30.44441848
99970,3,1,2,0,0,Separate house,20,11,21,5,2021,5,31802147711,30.44441848
99971,1,2,2,0,0,Separate house,20,11,20,5,2021,4,31802147711,23.17869001
99989,2,0,2,0,0,,20,11,17,5,2021,1,31802146823,25.29879984
99992,3,0,2,0,0,,21,11,24,5,2021,1,31802148239,30.44441848
99994,2,5,2,0,0,,21,11,26,5,2021,3,31802148239,25.29879984
99995,2,1,2,0,0,,21,11,24,5,2021,1,31802148239,25.29879984
99998,4,2,2,0,0,Separate house,21,11,28,5,2021,5,31802147015,38.1196772
100017,1,1,2,0,0,,21,11,26,5,2021,3,31802147504,23.17869001
100019,1,0,1,0,0,Separate house,21,11,26,5,2021,3,31802147504,23.17869001
100023,1,0,0,0,0,Separate house,21,11,25,5,2021,2,31802147504,23.17869001
100025,2,0,2,0,0,Separate house,21,11,26,5,2021,3,31802146807,25.29879984
100026,2,0,2,0,0,Separate house,21,11,27,5,2021,4,31802146807,25.29879984
100028,2,2,2,0,0,Separate house,21,11,26,5,2021,3,31802146807,25.29879984
100075,2,0,2,0,0,,21,11,27,5,2021,4,31802148239,25.29879984
100246,2,0,2,0,0,Separate house,22,11,31,5,2021,1,31802146705,25.29879984
100247,2,2,1,0,0,"Unit, flat, or apartment (less than 4 storeys)",22,11,1,6,2021,2,31802146705,25.29879984
100254,2,10,1,0,0,Separate house,22,11,1,6,2021,2,31802148816,25.29879984
100255,1,1,1,0,0,"Semi-detached house, terrace house, townhouse, etc.",22,11,4,6,2021,5,31802148816,23.17869001
100256,1,1,1,0,0,"Unit, flat, or apartment (less than 4 storeys)",22,11,1,6,2021,2,31802148816,23.17869001
100266,1,0,0,0,0,Separate house,22,11,3,6,2021,4,31802148816,23.17869001
100267,1,0,1,0,0,Separate house,22,11,31,5,2021,1,31802148816,23.17869001
100272,1,1,1,0,0,Separate house,22,11,2,6,2021,3,31802148816,23.17869001
100273,1,0,1,0,0,"Semi-detached house, terrace house, townhouse, etc.",22,11,31,5,2021,1,31802148816,23.17869001
100276,1,0,1,0,0,"Semi-detached house, terrace house, townhouse, etc.",22,11,2,6,2021,3,31802148816,23.17869001
100282,1,0,1,0,0,Separate house,22,11,4,6,2021,5,31802146705,23.17869001
100285,2,1,2,0,0,Separate house,22,11,4,6,2021,5,31802146705,25.29879984
100286,3,2,1,0,0,Separate house,22,11,4,6,2021,5,31802146705,30.44441848
100287,1,0,1,0,0,Separate house,22,11,4,6,2021,5,31802147914,23.17869001
100289,2,0,1,0,0,Separate house,22,11,1,6,2021,2,31802147914,25.29879984
100294,3,0,2,0,0,Separate house,22,11,1,6,2021,2,31802148816,30.44441848
100302,1,1,2,0,0,Separate house,22,11,4,6,2021,5,31802148816,23.17869001
100305,2,2,2,0,0,Separate house,22,11,2,6,2021,3,31802148816,25.29879984
100326,1,1,1,0,0,Separate house,22,11,1,6,2021,2,31802148816,23.17869001
100328,2,0,2,0,0,"Unit, flat, or apartment (less than 4 storeys)",22,11,31,5,2021,1,31802148816,25.29879984
100332,1,0,0,0,0,"Unit, flat, or apartment (less than 4 storeys)",22,11,4,6,2021,5,31802148816,23.17869001
100341,4,0,1,0,0,Separate house,22,11,4,6,2021,5,31802148816,38.1196772
100345,1,0,0,0,0,"Semi-detached house, terrace house, townhouse, etc.",22,11,4,6,2021,5,31802148816,23.17869001
100349,1,0,0,0,0,Separate house,22,11,2,6,2021,3,31802148816,23.17869001
100354,2,0,2,0,0,"Unit, flat, or apartment (less than 4 storeys)",22,11,3,6,2021,4,31802148816,25.29879984
100355,1,0,0,0,0,"Semi-detached house, terrace house, townhouse, etc.",22,11,3,6,2021,4,31802147914,23.17869001
100362,2,0,2,0,0,Separate house,22,11,2,6,2021,3,31802148816,25.29879984
100405,2,0,1,0,0,Separate house,23,11,11,6,2021,5,31802147608,25.29879984
100408,1,0,1,0,0,"Semi-detached house, terrace house, townhouse, etc.",23,11,9,6,2021,3,31802147503,23.17869001
100411,3,0,1,0,2,Separate house,23,11,7,6,2021,1,31802147503,30.44441848
100412,2,0,1,0,0,"Semi-detached house, terrace house, townhouse, etc.",23,11,11,6,2021,5,31802147503,25.29879984
100413,3,1,2,0,0,Separate house,23,11,9,6,2021,3,31802147503,30.44441848
100415,4,0,1,0,0,Separate house,23,11,11,6,2021,5,31802147608,38.1196772
100417,1,0,0,0,0,"Semi-detached house, terrace house, townhouse, etc.",23,11,10,6,2021,4,31802147503,23.17869001
100419,1,0,1,0,0,"Semi-detached house, terrace house, townhouse, etc.",23,11,11,6,2021,5,31802147503,23.17869001
100422,5,2,1,0,0,Separate house,23,11,8,6,2021,2,31802147503,51.10563103
100429,5,0,2,0,0,Separate house,23,11,7,6,2021,1,31802147503,51.10563103
100434,1,0,1,0,0,"Semi-detached house, terrace house, townhouse, etc.",23,11,7,6,2021,1,31802147503,23.17869001
100436,2,1,3,0,0,Separate house,23,11,11,6,2021,5,31802148102,25.29879984
100437,1,0,0,0,0,Separate house,23,11,8,6,2021,2,31802148102,23.17869001
100438,2,0,2,0,0,Separate house,23,11,11,6,2021,5,31802148224,25.29879984
100439,2,1,1,0,0,Separate house,23,11,9,6,2021,3,31802148224,25.29879984
100440,2,0,2,0,0,Separate house,23,11,7,6,2021,1,31802148224,25.29879984
100447,2,0,2,0,0,,23,11,10,6,2021,4,31802147407,25.29879984
100448,3,3,2,0,0,,23,11,7,6,2021,1,31802147407,30.44441848
100449,2,0,1,0,0,Separate house,23,11,7,6,2021,1,31802148102,25.29879984
100451,3,0,3,0,0,Separate house,23,11,9,6,2021,3,31802148102,30.44441848
100452,1,0,1,0,0,Separate house,23,11,7,6,2021,1,31802148102,23.17869001
100453,2,2,2,0,0,,23,11,11,6,2021,5,31802147407,25.29879984
100455,1,0,1,0,0,Separate house,23,11,11,6,2021,5,31802148102,23.17869001
100459,4,3,2,0,0,,23,11,9,6,2021,3,31802147407,38.1196772
100461,1,0,1,0,0,,23,11,9,6,2021,3,31802147407,23.17869001
100462,1,1,1,0,0,,23,11,9,6,2021,3,31802147407,23.17869001
100467,3,2,1,0,0,,23,11,11,6,2021,5,31802147407,30.44441848
100479,1,0,2,0,0,Separate house,23,11,7,6,2021,1,31802148102,23.17869001
100481,1,0,0,0,0,Separate house,23,11,10,6,2021,4,31802148102,23.17869001
100484,2,0,1,0,0,,23,11,7,6,2021,1,31802147407,25.29879984
100533,1,0,1,0,0,Separate house,24,11,15,6,2021,2,31802146710,23.17869001
100536,2,0,1,0,0,Separate house,24,11,18,6,2021,5,31802158305,25.29879984
100537,2,2,2,0,0,Separate house,24,11,14,6,2021,1,31802158305,25.29879984
100538,4,0,3,0,0,Separate house,24,11,16,6,2021,3,31802158305,38.1196772
100539,5,3,3,0,0,"Semi-detached house, terrace house, townhouse, etc.",24,11,17,6,2021,4,31802158305,51.10563103
100541,3,0,3,0,0,Separate house,24,11,14,6,2021,1,31802158305,30.44441848
100542,4,0,5,0,0,Separate house,24,11,16,6,2021,3,31802158305,38.1196772
100546,1,0,0,0,0,"Semi-detached house, terrace house, townhouse, etc.",24,11,15,6,2021,2,31802148501,23.17869001
100548,5,2,2,0,0,Separate house,24,11,18,6,2021,5,31802148501,51.10563103
100549,2,0,1,0,0,"Semi-detached house, terrace house, townhouse, etc.",24,11,17,6,2021,4,31802148501,25.29879984
100550,2,0,1,0,0,Separate house,24,11,16,6,2021,3,31802148501,25.29879984
100553,1,0,0,0,0,Separate house,24,11,14,6,2021,1,31802148501,23.17869001
100557,2,4,2,0,0,Separate house,24,11,16,6,2021,3,31802148501,25.29879984
100559,2,1,2,0,0,Separate house,24,11,16,6,2021,3,31802148501,25.29879984
